PPR_RK,PPR_TIERS,PLAYER NAME,TEAM,PPR_AVG_FAN PTS,AVG_PASS_YDS,AVG_PASS_TDS,AVG_REC,AVG_REC_YDS,AVG_REC_TDS,AVG_RUSH_ATT,AVG_RUSH_YDS,AVG_RUSH_TDS
"514",15,"KaVontae Turpin",DAL,"0","0","0","0","0","0","0","0","0"
"515",16,"Jake Funk",LAR,"0.1","0.0","0.0","0.0","0.0","0.0","0.4","1.0","0.0"
"516",16,"Zach Gentry",PIT,"3.6","0.0","0.0","1.9","16.7","0.0","0.0","0.0","0.0"
"517",16,"Rico Dowdle",DAL,"0","0","0","0","0","0","0","0","0"
"518",16,"Damiere Byrd",ATL,"5.9","0.0","0.0","2.4","29.9","0.1","0.0","0.0","0.0"
"519",16,"Trayveon Williams",FA,"1.6","0.0","0.0","0.3","1.0","0.0","3.8","12.8","0.0"
"520",16,"Tajae Sharpe",CHI,"3.4","0.0","0.0","1.8","16.4","0.0","0.0","0.0","0.0"
"521",16,"Cole Turner",WAS,"0","0","0","0","0","0","0","0","0"
"522",16,"Hunter Long",MIA,"0.6","0.0","0.0","0.3","2.7","0.0","0.0","0.0","0.0"
"523",16,"Andrew Jacas",SF,"0","0","0","0","0","0","0","0","0"
"524",16,"Keith Smith",ATL,"1.4","0.0","0.0","0.7","4.3","0.0","0.7","2.4","0.0"
"525",16,"Dwayne Washington",FA,"0.6","0.0","0.0","0.3","1.5","0.0","0.5","2.0","0.0"
"526",16,"Brandon Zylstra",FA,"4.1","0.0","0.0","1.5","20.8","0.1","0.0","0.0","0.0"
"527",16,"KhaDarel Hodge",ATL,"2.6","0.0","0.0","1.1","13.1","0.0","0.0","0.0","0.0"
"528",16,"Tyron Johnson",LV,"0.5","0.0","0.0","0.3","2.3","0.0","0.0","0.0","0.0"
"529",16,"Nick Boyle",BAL,"0.6","0.0","0.0","0.5","1.0","0.0","0.0","0.0","0.0"
"530",16,"David Sills V",NYG,"0.9","0.0","0.0","0.5","4.3","0.0","0.0","0.0","0.0"
"531",16,"Cam Sims",WAS,"4.1","0.0","0.0","1.3","17.6","0.2","0.1","0.6","0.0"
"532",16,"Zonovan Knight",NYJ,"0","0","0","0","0","0","0","0","0"
"533",16,"Ross Dwelley",SF,"3.8","0.0","0.0","1.0","12.8","0.3","0.0","0.0","0.0"
"534",16,"Scotty Miller",TB,"3.2","0.0","0.0","0.8","6.3","0.0","0.3","7.2","0.2"
"535",16,"Johnny Mundt",MIN,"0.6","0.0","0.0","0.3","3.0","0.0","0.0","0.0","0.0"
"536",16,"Mike Thomas",CIN,"1.5","0.0","0.0","0.7","7.4","0.0","0.0","0.0","0.0"
"537",16,"DeAndre Carter",LAC,"5.1","0.0","0.0","1.4","17.4","0.2","0.6","5.2","0.0"
"538",16,"Jakob Johnson",LV,"1.2","0.0","0.0","0.6","6.1","0.0","0.0","0.0","0.0"
"539",16,"Chester Rogers",FA,"4.1","0.0","0.0","1.9","18.8","0.1","0.1","0.6","0.0"
"540",16,"Cyril Grayson Jr.",FA,"14.9","0.0","0.0","3.3","70.7","0.7","0.3","4.7","0.0"
"541",16,"Marcedes Lewis",GB,"3.4","0.0","0.0","1.8","16.5","0.0","0.0","0.0","0.0"
"542",16,"Dezmon Patmon",IND,"2.5","0.0","0.0","0.5","5.3","0.3","0.0","0.0","0.0"
"543",16,"Kendall Hinton",DEN,"3.5","0.0","0.0","1.4","15.9","0.1","0.0","0.0","0.0"
"544",16,"Patrick Taylor Jr.",GB,"3.4","0.0","0.0","0.4","0.6","0.0","4.6","17.8","0.2"
"545",16,"Kendall Blanton",KC,"1.9","0.0","0.0","1.0","9.3","0.0","0.0","0.0","0.0"
