,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
TRENT TAYLOR,-0.1,0.0,0.0,0.0,0.1,0.0,-0.1,0.1,-2.2,234.5,230.0,240.0,4.5,13.0,239.0,-0.1,-2.2,244.0,232,239,12.0,13,256,0.0,0.0,0.0,1.0,0.0,-2.0,SF,2.0,2,3,9,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TRENTON IRWIN,2.4,1.6,0.1,19.8,0.0,0.0,0.0,2.0,37.6,132.3,112.0,142.0,8.3,10.0,144.0,3.9,62.6,132.6,110,140,8.9,10,143,25.0,1.0,316.0,0.0,0.0,0.0,CIN,32.0,27,27,23,0,86,7,0,79,0,5,500.0,500,0,0.0,0,0.0,0,0.0,6,8.1,4,10.8
TREQUAN SMITH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,158.0,209.0,25.7,12.0,216.0,0.0,0.0,176.0,158,205,20.7,12,205,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,24,30,11,0,100,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TREY PALMER,3.3,2.3,0.2,22.6,0.2,0.0,1.3,4.0,56.7,99.8,71.0,96.0,9.5,8.0,150.0,5.6,95.7,98.8,69,95,9.1,8,148,39.0,3.0,385.0,3.0,0.0,22.0,TB,68.0,21,16,24,0,63,6,0,69,6,3,500.0,500,0,0.0,0,0.0,0,0.0,3,5.1,2,6.9
TREYLON BURKS,2.2,1.5,0.0,20.1,0.5,0.0,1.6,2.7,23.9,92.0,75.0,92.0,11.1,8.0,136.0,3.6,39.9,92.0,75,90,10.8,8,134,16.0,0.0,221.0,5.0,0.0,18.0,TEN,30.0,28,29,19,0,80,0,0,80,0,4,500.0,500,1,1.9,0,0.0,0,0.0,1,2.1,0,0.0
TRISHTON JACKSON,0.5,0.3,0.0,1.5,0.0,0.0,0.0,0.7,2.9,209.0,204.0,229.0,5.0,13.0,214.0,0.8,4.9,206.0,202,226,4.0,12,210,2.0,0.0,9.0,0.0,0.0,0.0,MIN,4.0,10,24,3,0,100,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,2,2.5,0,0.0
TROY FRANKLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,61.0,76.0,9.0,7.0,105.0,0.0,0.0,78.3,61,76,8.8,7,104,0.0,0.0,0.0,0.0,0.0,0.0,DEN,0.0,19,28,8,0,0,0,0,0,0,4,172.5,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYLER BOYD,4.6,3.9,0.1,39.2,0.1,0.0,0.6,5.8,78.8,87.7,71.0,85.0,8.5,8.0,126.0,8.6,145.8,83.0,63,84,9.6,8,124,67.0,2.0,667.0,2.0,0.0,11.0,TEN,98.0,28,29,19,0,56,19,0,38,13,3,500.0,500,0,0.0,0,0.0,0,0.0,7,9.5,4,10.8
TYLER LOCKETT,7.3,4.6,0.3,52.6,0.0,0.0,0.0,7.2,123.4,51.0,40.0,49.0,4.8,6.0,62.0,11.9,202.4,47.0,39,47,4.7,6,57,79.0,5.0,894.0,0.0,0.0,0.0,SEA,122.0,3,7,4,6,38,19,6,31,38,3,132.5,124,0,0.0,0,0.0,0,0.0,12,18.5,5,20.8
TYLER SCOTT,1.1,1.0,0.0,9.9,0.4,0.0,2.4,1.9,18.9,111.0,99.0,106.0,9.2,9.0,145.0,2.1,35.9,111.3,100,106,8.8,9,146,17.0,0.0,168.0,7.0,0.0,41.0,CHI,32.0,9,2,27,0,93,0,0,93,0,4,500.0,500,0,0.0,0,0.0,0,0.0,5,8.9,3,11.5
TYQUAN THORNTON,1.6,1.4,0.0,10.1,0.3,0.0,5.7,2.6,14.2,140.9,117.0,157.0,16.2,10.0,168.0,3.0,27.2,142.6,117,154,16.8,10,170,13.0,0.0,91.0,3.0,0.0,51.0,NE,23.0,25,9,31,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYREEK HILL,16.1,7.4,0.8,112.4,0.4,0.0,0.9,10.7,257.4,2.1,1.0,2.0,0.6,1.0,3.0,23.5,376.4,2.5,1,2,1.2,1,5,119.0,13.0,1799.0,6.0,0.0,15.0,MIA,171.0,29,12,32,40,0,73,60,0,73,1,3.0,3,1,1.1,0,0.0,0,0.0,24,35.8,16,36.4
VAN JEFFERSON,1.3,1.2,0.0,12.3,0.1,0.0,0.2,2.5,21.3,118.9,80.0,121.0,13.6,9.0,145.0,2.4,41.3,118.9,82,122,14.1,9,146,20.0,0.0,209.0,1.0,0.0,4.0,PIT,43.0,23,26,20,0,94,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,1,1.9,0,0.0
VELUS JONES,0.5,0.3,0.0,1.4,0.6,0.0,3.6,0.5,7.1,189.8,147.0,203.0,28.4,12.0,217.0,0.8,11.1,186.5,142,200,28.5,12,218,4.0,0.0,20.0,8.0,0.0,51.0,CHI,7.0,9,2,27,0,100,0,0,100,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
WANDALE ROBINSON,4.9,4.0,0.1,35.0,0.6,0.1,5.8,5.2,73.2,77.1,60.0,75.0,5.6,7.0,92.0,8.9,133.2,70.2,49,68,7.3,7,88,60.0,1.0,525.0,9.0,1.0,87.0,NYG,78.0,4,23,1,0,64,14,0,64,14,2,500.0,500,1,1.6,0,0.0,0,0.0,2,6.1,1,8.3
XAVIER GIPSON,2.2,1.2,0.0,13.5,0.5,0.1,4.0,2.2,37.7,119.3,101.0,127.0,14.1,10.0,167.0,3.5,58.7,121.1,103,128,15.4,10,173,21.0,0.0,229.0,8.0,1.0,68.0,NYJ,38.0,16,20,12,0,75,0,0,81,0,5,500.0,500,2,5.4,1,6.7,0,0.0,5,10.2,3,9.7
XAVIER HUTCHINSON,0.9,0.5,0.0,6.0,0.3,0.0,3.3,1.3,13.9,140.3,126.0,146.0,10.6,10.0,163.0,1.5,21.9,139.3,112,143,13.1,10,166,8.0,0.0,90.0,5.0,0.0,49.0,HOU,19.0,31,32,16,0,100,0,0,100,0,7,500.0,500,2,2.6,1,2.3,1,4.3,1,1.5,1,2.8
XAVIER LEGETTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,56.0,72.0,8.6,7.0,97.0,0.0,0.0,70.8,55,72,8.5,7,91,0.0,0.0,0.0,0.0,0.0,0.0,CAR,0.0,17,13,18,0,0,0,0,0,0,3,151.0,158,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
XAVIER WORTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,31.0,41.0,5.5,5.0,56.0,0.0,0.0,45.6,35,45,5.3,6,56,0.0,0.0,0.0,0.0,0.0,0.0,KC,0.0,8,6,14,0,0,0,0,0,0,3,87.0,107,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ZACH PASCAL,0.1,0.3,0.0,1.4,0.0,0.0,0.0,1.1,1.9,171.0,119.0,190.0,33.6,11.0,213.0,0.4,5.9,173.5,119,191,34.8,11,216,4.0,0.0,19.0,0.0,0.0,0.0,ARI,15.0,7,14,5,0,100,0,0,100,0,6,500.0,500,0,0.0,0,0.0,0,0.0,3,5.2,1,3.8
ZAY FLOWERS,8.1,4.8,0.3,53.6,0.5,0.1,3.5,6.8,129.4,28.9,16.0,29.0,4.3,4.0,45.0,12.9,206.4,27.4,13,26,4.2,4,38,77.0,5.0,858.0,8.0,1.0,56.0,BAL,108.0,12,10,13,6,19,31,0,19,38,1,54.5,54,2,1.9,1,1.6,0,0.0,13,20.3,6,19.4
ZAY JONES,4.9,3.8,0.2,35.7,0.0,0.0,0.0,7.1,44.1,88.8,71.0,91.0,11.5,8.0,136.0,8.7,78.1,85.2,65,85,12.0,8,132,34.0,2.0,321.0,0.0,0.0,0.0,ARI,64.0,7,14,5,0,50,13,0,38,13,3,500.0,500,0,0.0,0,0.0,0,0.0,10,15.9,5,16.7
