PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
JAKE ELLIOTT,0.0,9.0,7.0,7.0,7.0,0.0,0.5,0.4,0.4,0.4,,,9.2,,,,,,,0.0,0.0,,,,,,239.0,,,,,,,2.7,2.6,,K7,,0.0,0.0,,,156.0,23.0,,,,,,,0.0,0.0,16.0,K,7.4,3.0,8.0,3.4,2.0,21.0,,287.0,K6,,,,,,,,210.0,206.8,11.0,177.0,,,,,,215.0,,,,,,25.0,0.0,205.9,PHI,,11.0,180.0,46.0,45.0,
JAKE FERGUSON,,,,,,,,,,,,,6.2,,,,,,,0.0,0.0,,4.2,0.3,44.8,,130.0,0.0,0.0,0.0,,,6.0,,,,TE9,,13.0,38.0,,1.0,106.1,29.0,,,,,,,0.0,0.0,21.0,TE,9.2,5.0,9.0,1.7,2.0,14.0,10.4,111.0,TE10,177.1,9.4,4.0,10.0,1.7,3.0,14.0,95.0,95.8,8.0,57.0,,71.0,5.0,761.0,,97.0,0.0,0.0,0.0,,,28.0,44.0,95.9,DAL,102.0,8.0,76.0,,,
JAKE FROMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,33.0,,,,,,,,,33.0,,93.3,86.0,105.0,6.1,9.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,,FA,,,,,,
JAKE FUNK,,,,,,,,,,,,,2.2,,,,,,,,,,1.0,0.0,12.0,,,2.0,0.0,10.0,,,1.0,,,,,,0.0,100.0,,0.0,2.2,14.0,,,,,,,,,18.0,,162.7,142.0,186.0,15.2,12.0,178.0,3.2,,,3.2,171.0,153.0,191.0,13.1,12.0,184.0,,,,,,1.0,0.0,12.0,,,2.0,0.0,10.0,,,11.0,0.0,,DET,1.0,,,,,
JAKE HAENER,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,11.0,,,0.0,0.0,0.0,0,,,8.0,,81.4,73.0,86.0,5.5,8.0,90.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,18.0,0.0,,NO,,,,,,0.0
JAKE MOODY,0.0,7.0,8.0,4.0,2.0,0.0,0.4,0.5,0.2,0.1,,,7.7,,,,,,,0.0,0.0,,,,,,281.0,,,,,,,3.6,3.5,,K8,,0.0,0.0,,,131.0,17.0,,,,,,,0.0,0.0,4.0,K,7.1,3.0,7.0,2.8,2.0,17.0,,281.0,K8,,,,,,,,213.0,212.3,11.0,181.0,,,,,,217.0,,,,,,28.0,0.0,212.3,SF,,11.0,184.0,61.0,60.0,
JAKOBI MEYERS,,,,,,,,,,,,,9.2,,,,,,,0.0,0.0,,4.4,0.5,50.4,,149.0,0.3,0.1,1.5,,,6.6,,,,WR49,,7.0,27.0,,2.0,147.6,18.0,,,,,,,0.0,0.0,22.0,WR,51.1,39.0,49.0,4.4,6.0,61.0,13.7,153.0,WR47,218.6,48.1,33.0,46.0,3.9,6.0,59.0,110.0,113.2,8.0,63.0,,71.0,8.0,807.0,,123.0,4.0,2.0,24.0,,,17.0,47.0,125.2,LV,106.0,9.0,89.0,,,
JALEEL MCLAUGHLIN,,,,,,,,,,,,,4.4,,,,,,,0.0,0.0,,1.8,0.1,9.4,,323.0,4.5,0.1,24.1,,,2.1,,,,RB50,,0.0,56.0,,2.0,75.0,19.0,,,,,,,0.0,0.0,20.0,RB,51.9,35.0,50.0,8.9,7.0,112.0,6.2,314.0,RB48,106.0,48.5,29.0,49.0,7.1,6.0,83.0,153.0,158.5,10.0,92.0,,31.0,2.0,160.0,,156.0,76.0,1.0,410.0,,,18.0,13.0,164.6,DEN,36.0,10.0,116.0,,,
JALEN BROOKS,,,,,,,,,,,,,0.9,,,,,,,,,,0.9,0.0,9.1,,,0.0,0.0,0.0,,,0.9,,,,,,0.0,100.0,,5.0,6.4,1.0,,,,,,,,,2.0,,185.6,150.0,177.0,27.5,11.0,228.0,1.8,,,12.4,184.1,146.0,192.0,28.9,11.0,225.0,,,,,,6.0,0.0,64.0,,,0.0,0.0,0.0,,,1.0,0.0,,DAL,6.0,,,,,
JALEN GUYTON,,,,,,,,,,,,,1.9,,,,,,,,,,1.3,0.1,11.1,,,0.0,0.0,0.0,,,2.6,,,,,,0.0,88.0,,0.0,14.9,18.0,,,,,,,,,22.0,,195.8,166.0,206.0,31.0,12.0,255.0,3.1,,,24.9,195.0,166.0,184.0,31.3,11.0,252.0,,,,,,10.0,1.0,89.0,,,0.0,0.0,0.0,,,17.0,13.0,,LV,21.0,,,,,
JALEN HURTS,,,,,,,,,,,,,21.9,,,31.6,20.7,0.9,65%,1.4,226.9,,,,,,51.0,9.2,0.9,35.6,2.1,,,,,226.9,QB2,,19.0,13.0,,1.0,371.8,17.0,,,538.0,352.0,15.0,65%,23.0,3858.0,13.0,QB,2.2,1.0,2.0,0.9,1.0,6.0,,51.0,QB2,,,,,,,,23.0,27.2,4.0,18.0,,,,,,25.0,157.0,15.0,605.0,36.0,,16.0,88.0,26.9,PHI,,4.0,17.0,,,3858.0
JALEN MCMILLAN,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,314.0,0.0,0.0,0.0,,,0.0,,,,WR98,,0.0,0.0,,3.0,0.0,21.0,,,,,,,0.0,0.0,24.0,WR,96.6,78.0,101.0,7.6,8.0,114.0,0.0,311.0,WR98,0.0,96.7,78.0,102.0,7.6,8.0,114.0,269.0,262.9,12.0,202.0,,0.0,0.0,0.0,,274.0,0.0,0.0,0.0,,,16.0,0.0,267.6,TB,0.0,12.0,208.0,,,
JALEN NAILOR,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,0.0,4.8,,,0.0,0.0,0.0,,,1.0,,,,,,0.0,100.0,,5.0,2.9,10.0,,,,,,,,,3.0,,184.3,155.0,180.0,16.1,11.0,210.0,1.0,,,5.9,182.5,155.0,179.0,15.4,11.0,204.0,,,,,,3.0,0.0,29.0,,,0.0,0.0,0.0,,,24.0,0.0,,MIN,6.0,,,,,
JALEN REAGOR,,,,,,,,,,,,,2.0,,,,,,,,,,0.6,0.0,12.5,,,0.1,0.0,1.5,,,2.1,,,,,,0.0,90.0,,7.0,21.5,25.0,,,,,,,,,31.0,,196.5,183.0,193.0,9.8,12.0,213.0,2.6,,,28.5,191.5,181.0,187.0,5.2,11.0,200.0,,,,,,7.0,0.0,138.0,,,1.0,0.0,17.0,,,9.0,10.0,,NE,23.0,,,,,
JALEN TOLBERT,,,,,,,,,,,,,2.2,,,,,,,0.0,0.0,,1.3,0.1,15.8,,379.0,0.0,0.0,0.0,,,2.1,,,,WR111,,0.0,73.0,,3.0,36.8,1.0,,,,,,,0.0,0.0,2.0,WR,100.2,73.0,113.0,16.3,9.0,137.0,3.5,408.0,WR112,58.8,100.8,73.0,113.0,16.9,9.0,140.0,322.0,273.5,13.0,180.0,,22.0,2.0,268.0,,320.0,0.0,0.0,0.0,,,1.0,7.0,275.3,DAL,36.0,13.0,195.0,,,
JALIN HYATT,,,,,,,,,,,,,2.2,,,,,,,0.0,0.0,,1.4,0.0,21.9,,292.0,0.0,0.0,0.0,,,2.4,,,,WR80,,0.0,80.0,,4.0,37.3,4.0,,,,,,,0.0,0.0,1.0,WR,81.2,61.0,77.0,6.5,7.0,104.0,3.5,288.0,WR79,60.3,81.7,67.0,78.0,7.0,7.0,104.0,214.0,219.1,11.0,173.0,,23.0,0.0,373.0,,213.0,0.0,0.0,0.0,,,23.0,7.0,220.1,NYG,40.0,11.0,163.0,,,
JALYNN POLK,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,265.0,0.0,0.0,0.0,,,0.0,,,,WR77,,0.0,0.0,,4.0,0.0,25.0,,,,,,,0.0,0.0,31.0,WR,75.4,55.0,78.0,7.9,7.0,95.0,0.0,261.0,WR77,0.0,74.6,51.0,77.0,9.1,7.0,94.0,200.0,197.0,11.0,122.0,,0.0,0.0,0.0,,204.0,0.0,0.0,0.0,,,9.0,0.0,202.3,NE,0.0,11.0,136.0,,,
JAMAAL WILLIAMS,,,,,,,,,,,,,3.3,,,,,,,0.0,0.0,,1.4,0.0,4.8,,303.0,8.2,0.1,23.5,,,1.5,,,,RB70,,0.0,75.0,,3.0,42.8,27.0,,,,,,,0.0,0.0,31.0,RB,69.1,60.0,69.0,4.7,7.0,87.0,4.7,298.0,RB68,60.8,67.9,54.0,68.0,5.7,7.0,84.0,243.0,242.8,12.0,168.0,,18.0,0.0,62.0,,237.0,106.0,1.0,306.0,,,20.0,0.0,243.3,NO,20.0,12.0,162.0,,,
JAMAL AGNEW,,,,,,,,,,,,,2.4,,,,,,,,,,1.3,0.1,20.5,,,0.4,0.0,-0.2,,,1.9,,,,,,0.0,82.0,,0.0,26.3,33.0,,,,,,,,,33.0,,175.5,157.0,179.0,10.5,11.0,186.0,3.7,,,40.3,173.0,160.0,194.0,8.2,11.0,183.0,,,,,,14.0,1.0,225.0,,,4.0,0.0,-2.0,,,33.0,9.0,,FA,21.0,,,,,
JAMARI THRASH,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,396.0,0.0,0.0,0.0,,,0.0,,,,WR144,,0.0,0.0,,4.0,0.0,26.0,,,,,,,0.0,0.0,30.0,WR,140.6,118.0,137.0,11.0,10.0,167.0,0.0,395.0,WR141,0.0,139.2,119.0,141.0,10.3,10.0,165.0,406.0,359.9,15.0,305.0,,0.0,0.0,0.0,,413.0,0.0,0.0,0.0,,,18.0,0.0,368.8,CLE,0.0,15.0,320.0,,,
JAMARR CHASE,,,,,,,,,,,,,10.2,,,,,,,0.0,0.0,,6.3,0.4,76.0,,7.0,0.2,0.0,-0.4,,,9.1,,,,WR3,,20.0,13.0,,1.0,162.7,27.0,,,,,,,0.0,0.0,23.0,WR,2.8,1.0,3.0,0.7,1.0,4.0,16.4,7.0,WR5,262.7,3.8,1.0,4.0,1.3,1.0,5.0,6.0,5.3,2.0,2.0,,100.0,7.0,1216.0,,4.0,3.0,0.0,-6.0,,,27.0,33.0,3.9,CIN,145.0,1.0,2.0,,,
JAMEIS WINSTON,,,,,,,,,,,,,2.1,,,6.7,3.6,0.4,53%,0.3,37.7,,,,,,397.0,0.7,0.0,-0.9,0.3,,,,,37.7,QB42,,0.0,100.0,,2.0,15.0,25.0,,,47.0,25.0,3.0,53%,2.0,264.0,18.0,QB,42.0,36.0,42.0,4.4,6.0,56.0,,397.0,QB41,,,,,,,,374.0,349.5,14.0,309.0,,,,,,374.0,5.0,0.0,-6.0,2.0,,26.0,0.0,350.3,CLE,,14.0,298.0,,,264.0
JAMES CONNER,,,,,,,,,,,,,13.4,,,,,,,0.0,0.0,,2.1,0.2,12.7,,95.0,16.0,0.5,80.0,,,2.5,,,,RB20,,17.0,8.0,,1.0,174.5,25.0,,,,,,,0.0,0.0,13.0,RB,21.2,16.0,20.0,3.4,4.0,31.0,15.5,102.0,RB21,201.5,22.5,15.0,21.0,3.9,4.0,32.0,70.0,73.1,7.0,52.0,,27.0,2.0,165.0,,64.0,208.0,7.0,1040.0,,,26.0,50.0,66.1,ARI,33.0,6.0,37.0,,,
JAMES COOK,,,,,,,,,,,,,11.1,,,,,,,0.0,0.0,,2.6,0.2,26.2,,74.0,13.9,0.1,66.0,,,3.2,,,,RB16,,13.0,13.0,,1.0,188.7,12.0,,,,,,,0.0,0.0,24.0,RB,14.7,8.0,16.0,2.4,3.0,21.0,13.7,71.0,RB15,232.7,14.0,7.0,15.0,3.0,3.0,22.0,45.0,47.8,5.0,17.0,,44.0,4.0,445.0,,46.0,237.0,2.0,1122.0,,,7.0,56.0,47.3,BUF,54.0,5.0,18.0,,,
JAMES MITCHELL,,,,,,,,,,,,,0.2,,,,,,,,,,0.1,0.0,2.0,,,0.0,0.0,0.0,,,0.1,,,,,,0.0,100.0,,3.0,2.8,9.0,,,,,,,,,14.0,,105.5,92.0,110.0,13.7,9.0,126.0,0.3,,,4.8,103.3,85.0,102.0,16.5,10.0,127.0,,,,,,2.0,0.0,28.0,,,0.0,0.0,0.0,,,11.0,0.0,,DET,2.0,,,,,
JAMES PROCHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,,0.0,,26.0,,,,,,,,,30.0,,,,,,,,,,,,240.0,239.0,278.0,1.0,13.0,241.0,,,,,,,,,,,,,,,,18.0,0.0,,CLE,,,,,,
JAMES ROBINSON,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,0.0,-2.0,,,1.0,0.0,2.0,,,1.0,,,,,,0.0,100.0,,0.0,0.0,27.0,,,,,,,,,31.0,,154.1,132.0,152.0,15.2,11.0,176.0,1.0,,,1.0,154.0,132.0,154.0,15.0,11.0,175.0,,,,,,1.0,0.0,-2.0,,,1.0,0.0,2.0,,,20.0,0.0,,NO,1.0,,,,,
JAMESON WILLIAMS,,,,,,,,,,,,,4.7,,,,,,,0.0,0.0,,2.0,0.2,29.5,,148.0,0.3,0.1,2.4,,,3.5,,,,WR45,,0.0,42.0,,2.0,56.3,24.0,,,,,,,0.0,0.0,11.0,WR,45.2,30.0,44.0,4.9,6.0,58.0,6.7,164.0,WR49,80.3,51.4,37.0,49.0,4.6,6.0,63.0,121.0,122.9,9.0,80.0,,24.0,2.0,354.0,,107.0,3.0,1.0,29.0,,,30.0,17.0,108.0,DET,42.0,8.0,61.0,,,
JAMISON CROWDER,,,,,,,,,,,,,1.2,,,,,,,0.0,0.0,,0.9,0.1,9.4,,396.0,0.0,0.0,0.0,,,1.2,,,,WR155,,0.0,93.0,,4.0,19.9,13.0,,,,,,,0.0,0.0,28.0,WR,147.5,120.0,153.0,14.3,10.0,180.0,2.1,384.0,WR148,35.9,142.7,117.0,147.0,14.0,10.0,172.0,429.0,359.1,15.0,312.0,,16.0,1.0,159.0,,451.0,0.0,0.0,0.0,,,4.0,7.0,363.0,WAS,20.0,15.0,330.0,,,
JAMYCAL HASTY,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,314.0,0.0,0.0,0.0,,,1.0,,,,RB129,,0.0,100.0,,4.0,0.0,8.0,,,,,,,0.0,0.0,7.0,RB,158.3,141.0,148.0,11.3,11.0,175.0,0.0,314.0,RB130,0.0,160.0,141.0,166.0,11.1,11.0,177.0,466.0,303.0,16.0,292.0,,0.0,0.0,0.0,,459.0,0.0,0.0,0.0,,,10.0,0.0,300.5,NE,2.0,15.0,287.0,,,
JARED GOFF,,,,,,,,,,,,,17.8,,,35.6,23.9,0.7,67%,1.8,269.1,,,,,,112.0,1.9,0.1,1.2,1.8,,,,,269.1,QB13,,13.0,44.0,,1.0,303.1,23.0,,,605.0,407.0,12.0,67%,30.0,4575.0,20.0,QB,14.4,9.0,13.0,2.0,3.0,19.0,,128.0,QB13,,,,,,,,89.0,91.1,7.0,60.0,,,,,,91.0,32.0,2.0,21.0,30.0,,25.0,38.0,90.3,DET,,8.0,60.0,,,4575.0
